keyword_id,canonical_keyword,variations,cell,segment,factor,occupation_group,best_stage,national_zero_months,regional_final_tier,active_v25,recommended_action
NP097,สมัครร้านไลน์แมน,สมัครร้านไลน์แมน รายได้ | สมัครร้านไลน์แมน เริ่มต้น,NP,Informal-New,Pull,Platform/digital entry,national_pass,0,,N,ผ่าน National แล้ว ต้องทำ Regional Gate และ semantic family review
NP098,สมัครร้าน grabfood,สมัครร้าน grabfood รายได้ | สมัครร้าน grabfood เริ่มต้น,NP,Informal-New,Pull,Platform/digital entry,WEAK,60,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
NP099,สมัครร้าน shopeefood,สมัครร้าน shopeefood รายได้ | สมัครร้าน shopeefood เริ่มต้น,NP,Informal-New,Pull,Platform/digital entry,WEAK,63,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
NP100,ขายขนมออนไลน์,ขายขนมออนไลน์ รายได้ | ขายขนมออนไลน์ เริ่มต้น,NP,Informal-New,Pull,Platform/digital entry,national_pass,9,,N,ผ่าน National แล้ว ต้องทำ Regional Gate และ semantic family review
NP101,ขายเสื้อผ้าออนไลน์,ขายเสื้อผ้าออนไลน์ รายได้ | ขายเสื้อผ้าออนไลน์ เริ่มต้น,NP,Informal-New,Pull,Platform/digital entry,national_pass,0,,N,ผ่าน National แล้ว ต้องทำ Regional Gate และ semantic family review
NP102,ขายของมือสองออนไลน์,ขายของมือสองออนไลน์ รายได้ | ขายของมือสองออนไลน์ เริ่มต้น,NP,Informal-New,Pull,Platform/digital entry,national_pass,15,,N,ผ่าน National แล้ว ต้องทำ Regional Gate และ semantic family review
NP103,ขายสินค้าแฟชั่นออนไลน์,ขายสินค้าแฟชั่นออนไลน์ รายได้ | ขายสินค้าแฟชั่นออนไลน์ เริ่มต้น,NP,Informal-New,Pull,Platform/digital entry,WEAK,63,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
NP104,รับพรีออเดอร์,รับพรีออเดอร์ รายได้ | รับพรีออเดอร์ เริ่มต้น,NP,Informal-New,Pull,Platform/digital entry,WEAK,17,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
NP105,ทำ dropship,ทำ dropship รายได้ | ทำ dropship เริ่มต้น,NP,Informal-New,Pull,Platform/digital entry,WEAK,60,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
NP106,สมัคร dropship,สมัคร dropship รายได้ | สมัคร dropship เริ่มต้น,NP,Informal-New,Pull,Platform/digital entry,WEAK,53,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
NP107,ขายของไม่ต้องสต๊อก,ขายของไม่ต้องสต๊อก รายได้ | ขายของไม่ต้องสต๊อก เริ่มต้น,NP,Informal-New,Pull,Platform/digital entry,WEAK,20,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
NP108,รับงานแพ็คของที่บ้าน,รับงานแพ็คของที่บ้าน รายได้ | รับงานแพ็คของที่บ้าน เริ่มต้น,NP,Informal-New,Pull,Platform/digital entry,WEAK,35,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
NP109,งานทำที่บ้านออนไลน์,งานทำที่บ้านออนไลน์ รายได้ | งานทำที่บ้านออนไลน์ เริ่มต้น,NP,Informal-New,Pull,Platform/digital entry,national_pass,13,,N,ผ่าน National แล้ว ต้องทำ Regional Gate และ semantic family review
NP110,สมัครงาน work from home,สมัครงาน work from home รายได้ | สมัครงาน work from home เริ่มต้น,NP,Informal-New,Pull,Platform/digital entry,national_pass,7,,N,ผ่าน National แล้ว ต้องทำ Regional Gate และ semantic family review
NP111,งาน remote,งาน remote รายได้ | งาน remote เริ่มต้น,NP,Informal-New,Pull,Platform/digital entry,national_pass,3,,N,ผ่าน National แล้ว ต้องทำ Regional Gate และ semantic family review
NP112,รับงานรีวิวสินค้า,รับงานรีวิวสินค้า รายได้ | รับงานรีวิวสินค้า เริ่มต้น,NP,Informal-New,Pull,Platform/digital entry,WEAK,60,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
NP113,รับงานถ่ายรูปสินค้า,รับงานถ่ายรูปสินค้า รายได้ | รับงานถ่ายรูปสินค้า เริ่มต้น,NP,Informal-New,Pull,Platform/digital entry,WEAK,63,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
NP114,รับงานลงสินค้าออนไลน์,รับงานลงสินค้าออนไลน์ รายได้ | รับงานลงสินค้าออนไลน์ เริ่มต้น,NP,Informal-New,Pull,Platform/digital entry,WEAK,61,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
NP115,รับงานดูแลร้านออนไลน์,รับงานดูแลร้านออนไลน์ รายได้ | รับงานดูแลร้านออนไลน์ เริ่มต้น,NP,Informal-New,Pull,Platform/digital entry,NO_DATA,,,N,เคยลอง National แล้ว NO_DATA
NP116,รับงานแต่งรูปสินค้าออนไลน์,รับงานแต่งรูปสินค้าออนไลน์ รายได้ | รับงานแต่งรูปสินค้าออนไลน์ เริ่มต้น,NP,Informal-New,Pull,Platform/digital entry,NO_DATA,,,N,เคยลอง National แล้ว NO_DATA
NU001,Commission GP หัก สูง,,NU,Informal-New,Push,Informal-Vendor,proposed,,,N,มีใน candidate/source pool แต่ยังไม่พบผล scrape
NU002,Facebook ลด reach,,NU,Informal-New,Push,Creative,proposed,,,N,มีใน candidate/source pool แต่ยังไม่พบผล scrape
NU003,Grab ค่ารอบลด,Grab ค่ารอบลด | แกร็บค่ารอบลด,NU,Informal-New,Push,Gig-Platform,national_pass,0,,N,ผ่าน National แล้ว ต้องทำ Regional Gate และ semantic family review
NU004,Grab งานน้อย,Grab งานน้อย | แกร็บงานน้อย,NU,Informal-New,Push,Gig-Platform,WEAK,60,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
NU005,Lazada ค่าคอมแพง,,NU,Informal-New,Push,Informal-Vendor,WEAK,60,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
